,smiles
1095,c1ccc(-c2cccc(-c3nc(-n4c5ccccc5c5c6cccc7c8cccc9c8c(cc8c9c9ccccc9n8-c8ccccc8)c(cc54)c76)nc4ccccc34)c2)cc1
1096,c1ccc(-c2nc(-c3cc4c(-c5ccccc5)c5sc(-c6nc(-c7ccccc7)c(-c7ccc(-c8ccccc8)c8nsnc78)s6)cc5c(-c5ccccc5)c4s3)sc2-c2ccccc2)cc1
1097,c1ccc(-c2nc(-c3cc4sc(-c5c(-c6ccccc6)c(-c6ccccc6)c(-c6ccccc6)c6nsnc56)cc4s3)c3nsnc3c2-c2sc3c(-c4ccccc4)c4c(-c5ccccc5)c(-c5ccccc5)sc4c(-c4ccccc4)c3c2-c2ccccc2)cc1
1098,c1ccc(-c2nc(N(c3ccccc3)c3ccccc3)sc2/N=N/c2nc(-c3ccccc3)c(-c3ccccc3)n2Cn2c(/N=N/c3sc(N(c4ccccc4)c4ccccc4)nc3-c3ccccc3)nc(-c3ccccc3)c2-c2ccccc2)cc1
1099,c1ccc(-c2nc3c(-c4ccccc4)sc(-c4ccccc4)c3nc2-c2ccccc2)cc1
1100,c1ccc(-c2ncc(-n3c4ccccc4c4c5cccc6c7cccc8c7c(cc7c8c8ccccc8n7-c7ccccc7)c(cc43)c65)c(-c3ccccc3)n2)cc1
1101,c1ccc(-c2ncc(-n3c4ccccc4c4c5cccc6c7cccc8c9c(cc(c(cc43)c65)c78)oc3ccccc39)c(-c3ccccc3)n2)cc1
1102,c1ccc(-c2sc(-c3ccccc3)c3nc4c(nc23)-c2cccc3cccc-4c23)cc1
1103,c1ccc(-n2c3ccccc3c3c4cccc5c6cccc7c6c(cc6c7c7ccccc7n6-c6nc(-c7ccc8c(ccc9ccccc98)c7)c7ccccc7n6)c(cc32)c54)cc1
1104,c1ccc(-n2c3ccccc3c3c4cccc5c6cccc7c6c(cc6c7c7ccccc7n6-c6nc(-c7cccc8c7sc7ccccc78)c7ccccc7n6)c(cc32)c54)cc1
1105,c1ccc(-n2c3ccccc3c3c4cccc5c6cccc7c8c(cc(c(cc32)c54)c67)sc2ccccc28)cc1
1106,c1ccc(-n2c3ccccc3c3cc(-c4nc(-n5c6ccccc6c6c7cccc8c9cccc%10c9c(cc9c%10c%10ccccc%10n9-c9cccc%10ccccc9%10)c(cc65)c87)nc5ccccc45)ccc32)cc1
1107,c1ccc(C(=C2c3cc4c(cc3-c3sc(-c5ccccc5)cc32)C(=C(c2ccccc2)c2ccccc2)c2cc(-c3cc5c(-c6ccccc6)c6sc(-c7ccccc7)cc6c(-c6ccccc6)c5s3)sc2-4)c2ccccc2)cc1
1108,c1ccc(C(=C2c3cc4c(cc3-c3sc5cc(-c6ccccc6)sc5c32)C(=C(c2ccccc2)c2ccccc2)c2c-4sc3cc(-c4ccc(-c5ccc(-c6ccccc6)o5)o4)sc23)c2ccccc2)cc1
1109,c1ccc(C2=C(c3ccccc3)C(c3ccccc3)=C(c3ccccc3)C2=Nc2ccc(N=C3C(c4ccccc4)=C(c4ccccc4)C(c4ccccc4)=C3c3ccccc3)cc2)cc1
1110,c1ccc(C2=C(c3ccccc3)C3=C(C2)C2=C(C3)C(c3ccccc3)=C(c3ccccc3)C2)cc1
1111,c1ccc(C2=C(c3ccccc3)N=C(/N=N/c3sc(N(c4ccccc4)c4ccccc4)nc3-c3ccccc3)C2)cc1
1112,c1ccc(N(c2ccccc2)c2ccc3c(c2)c2cc4cccc5cc6c7ccccc7c7cc3c2c(c54)c67)cc1
1113,c1ccc(N=Nc2ccc(N(c3ccccc3)c3ccccc3)cc2N(c2ccccc2)c2ccccc2)cc1
1114,c1ccc(Oc2cc3c(sc4ccc5sc6c7ccccc7c(Oc7ccccc7)cc6c6c7ccccc7c3c4c56)c3ccccc23)cc1
1115,c1ccc2c(-c3nc(-n4c5ccccc5c5c6cccc7c8cccc9c8c(cc8c9c9ccccc9n8-c8cccc9ccccc89)c(cc54)c76)nc4ccccc34)cccc2c1
1116,c1ccc2c(-n3c4ccccc4c4ccccc43)nc(-n3c4ccccc4c4c5cccc6c7cccc8c9c(cc(c(cc43)c65)c78)sc3ccccc39)nc2c1
1117,c1ccc2c(c1)-c1ccc3c4ccc5c6c(ccc(c7ccc-2c1c37)c64)-c1ccccc1-5
1118,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2c1cc1c3cc4c(c5cccc(c6cccc2c61)c53)-c1ccccc1C41c2ccccc2-c2ccccc21
1119,c1ccc2c(c1)c1cccc3c1n2c1ccc1n3-c1ncncn1
1120,c1ccc2cc(-c3cc4c(sc5cccc6c5c4c4cccc5sc7c8ccccc8c(-c8ccc9ccccc9c8)cc7c6c54)c4ccccc34)ccc2c1
1121,c1ccc2cc(-c3nc(-n4c5ccccc5c5c6cccc7c8cccc9c8c(cc8c9c9ccccc9n8-c8ccc9ccccc9c8)c(cc54)c76)nc4ccccc34)ccc2c1
1122,c1ccc2cc(-c3nc(-n4c5ccccc5c5c6cccc7c8cccc9c8c(cc8c9c9ccccc9n8-c8cccc9ccccc89)c(cc54)c76)nc4ccccc34)ccc2c1
1123,c1ccc2cc(-n3c4ccccc4c4c5cccc6c7cccc8c9c(cc(c(cc43)c65)c78)oc3ccccc39)ccc2c1
1124,c1ccc2cc3c(cc2c1)sc1ccc2sc4cc5ccccc5cc4c4c5ccccc5c3c1c24
1125,c1ccc2cc3cc4c(cc3cc2c1)oc1ccc2oc3ccccc3c3c5ccccc5c4c1c23
1126,c1cnc2c(-c3cc4ccc5ccsc5c4s3)scc2n1
1127,c1csc(-c2ccc(-c3cc(-c4ccc(-c5cccs5)cc4)c4oc5ccc6oc7c(-c8ccc(-c9cccs9)cc8)cc(-c8ccc(-c9cccs9)cc8)cc7c7c8ccccc8c(c4c3)c5c67)cc2)c1
1128,c1csc(-c2ccc(-c3cc4c(s3)-c3sc(-c5ccc(-c6ccc(-c7cccs7)s6)c6c5=NCN=6)cc3C4)s2)c1
